,State,NAPCS School ID,NCES ID,School Name,ModCount,Virtual Flag,Locale,Address,City,County,ZIP,Latitude,Longitude,nearest_tc,distance
2050,CO,C0894003,80345000812,Parker Core Knowledge Charter School,1,No,Suburban,1161 North Pine Drive,PARKER,Douglas County,80138,39.526112,-104.755734,Parker Adventist Hospital,1.7556089345135482
2051,CO,C0894004,80354000851,Eagle County Charter Academy,1,No,Town,1105 Miller Ranch Road,Edwards,Eagle County,81632,39.644516,-106.570498,Boulder Community Health,73.19098208497067
2052,CO,C0894005,80480000975,Jefferson Academy Charter School,1,No,Suburban,9955 Yarrow Street,Broomfield,Jefferson County,80021,39.877435,-105.084607,Good Samaritan Medical Center,6.441430049459094
2053,CO,C0894006,80612001106,Pueblo School For Arts And Sciences,1,No,Urban,1745 Acero,Pueblo,Pueblo County,81004,38.237848,-104.639225,Parkview Medical Center,3.3596239179032064
2054,CO,C0894007,80690000728,Stargate School,1,No,Rural,14530 WASHINGTON STREET,Thornton,Adams County,80023,39.959810,-104.977555,Good Samaritan Medical Center,5.810062506810659
2055,CO,C0894008,80249001517,SUMMIT MIDDLE SCHOOL,1,No,Urban,4655 Hanover Avenue,Boulder,Boulder County,80305,39.983281,-105.240507,Boulder Community Health,3.7451596339566127
2056,CO,C0895001,80228001703,Aspen Community School,1,No,Rural,1199 Woody Creek Road,Woody Creek,Pitkin County,81656,39.268674,-106.860925,St. Mary's Hospital and Medical Center,91.97313019258608
2057,CO,C0895002,80291001152,Cherry Creek Academy,1,No,Suburban,6260 South Dayton Street,Greenwood Village,Arapahoe County,80111,39.602782,-104.874898,Sky Ridge Medical Center,5.0948444099010715
2058,CO,C0895003,80294001326,The Vanguard School (Elementary),1,No,Urban,1832 South Wahsatch,Colorado Springs,El Paso County,80906,38.723924,-104.679041,UCHealth Memorial Hospital,10.300183240502653
2059,CO,C0895004,80306001299,Community Prep School,1,No,Urban,332 East Willamette Avenue,Colorado Springs,El Paso County,80903,38.84226,-104.818872,UCHealth Memorial Hospital,1.0615231836200927
2060,CO,C0895005,80570001511,Crestone Charter School,1,No,Rural,330 Lime Avenue,Crestone,Saguache County,81131,37.953038,-105.68788,Parkview Medical Center,62.70479837601381
2061,CO,C0895006,80480001508,EXCEL ACADEMY,1,No,Suburban,11500 W. 84TH AVE,Arvada,Jefferson County,80005,39.850900,-105.128500,Good Samaritan Medical Center,8.570371834862229
2062,CO,C0895007,80447001507,Marble Charter School,1,No,Rural,412 West Main Street,Marble,Garfield County,81623,39.400381,-107.211326,St. Mary's Hospital and Medical Center,75.41426847419487
2063,CO,C0895008,80279001538,Mountain View Core Knowledge School,1,No,Town,809 Field Avenue,Canon City,Fremont County,81212,38.460749,-105.209072,UCHealth Memorial Hospital,34.270254718192234
2064,CO,C0896001,80426001505,Carbondale Community School,1,No,Town,1505 Satank Road,Carbondale,Garfield County,81623,39.410606,-107.224301,St. Mary's Hospital and Medical Center,74.94926590488825
2065,CO,C0896002,80384000501,Lake George Charter School,1,No,Rural,38874 US Hwy 24,Lake George,Park County,80827,38.978994,-105.356584,Penrose-St. Francis Health Services,29.799877921382976
2066,CO,C0896004,80306000262,Roosevelt-Edison Charter School,1,No,Urban,205 South Byron Drive,Colorado Springs,El Paso County,80910,38.832597,-104.74975,UCHealth Memorial Hospital,2.718163967939616
2067,CO,C0897001,80249001631,Boulder Preparatory High School,1,No,Urban,5075 Chaparral Court #1,Boulder,Boulder County,80301,40.066725,-105.203118,Boulder Community Health,5.096970973455997
2068,CO,C0897002,80306001589,Civa Charter High School,1,No,Urban,4635 Northpark Drive,Colorado Springs,El Paso County,80918,38.897072,-104.827108,Penrose-St. Francis Health Services,2.1979137038970733
2069,CO,C0897003,80192001943,The Classical Academy High School,9,No,Rural,975 Stout Road,Colorado Springs,El Paso County,80921,39.018468,-104.810566,Penrose-St. Francis Health Services,10.58371387045735
2070,CO,C0897004,80192001931,The Classical Academy Middle School,4,No,Rural,975 Stout Road,Colorado Springs,El Paso County,80921,39.018468,-104.810566,Penrose-St. Francis Health Services,10.58371387045735
2071,CO,C0897006,80345001581,Dcs Montessori School,1,No,Rural,311 East Castle Pines Parkway,Castle Rock,Douglas County,80108,39.472313,-104.879991,Sky Ridge Medical Center,3.9513952581852223
2072,CO,C0897012,80249006199,Horizons K-8 School,1,No,Urban,4545 Sioux Drive,Boulder,Boulder County,80303,39.993283,-105.237491,Boulder Community Health,3.34000807252565
2073,CO,C0897013,80480001921,Jefferson Charter Academy Junior High School,4,No,Urban,11251 Reed Way,Broomfield,Broomfield County,80020,39.900881,-105.075956,Good Samaritan Medical Center,4.852156522613259
2074,CO,C0897014,80480001605,LINCOLN ACADEMY,1,No,Suburban,7180 Oak Street,Arvada,Jefferson County,80004,39.826382,-105.117106,St. Anthony Hospital,7.632889979310054
2075,CO,C0897015,80480001607,Montessori Peaks Academy,1,No,Suburban,9904 West Capri Avenue,Littleton,Jefferson County,80123,39.606008,-105.108889,Swedish Medical Center,7.589101290159759
2076,CO,C0897020,80345001584,Platte River Academy,1,No,Suburban,4085 LARK SPARROW ST.,Highlands Ranch,Douglas County,80126,39.551900,-104.941400,Sky Ridge Medical Center,4.058147852326698
2077,CO,C0897021,80480001606,Rocky Mountain Deaf School,1,No,Suburban,1921 Youngfield Street,Golden,Jefferson County,80401,39.745373,-105.142526,St. Anthony Hospital,2.1261753738324853
2078,CO,C0897022,80537001572,Twin Peaks Charter Academy,1,No,Suburban,340 South Sunset Street,LONGMONT,Boulder County,80501,40.154361,-105.120337,Boulder Community Health,12.365659435631109
2079,CO,C0897023,80441001615,Union Colony Preparatory School,1,No,Urban,2000 Clubhouse Drive,Greeley,Weld County,80634,40.406554,-104.767845,North Colorado Medical Center,3.0857689279188882
2080,CO,C0897025,80399001608,Liberty Common Charter School,1,No,Urban,1725 Sharp Point Drive,Fort Collins,Larimer County,80525,40.563382,-105.030361,UCHealth Medical Center of the Rockies,10.359039084452915
2081,CO,C0897026,80192001592,The Classical Academy,1,No,Rural,975 Stout Road,Colorado Springs,El Paso County,80921,39.018468,-104.810566,Penrose-St. Francis Health Services,10.58371387045735
2082,CO,C0898001,80522000860,Alta Vista Charter School,1,No,Rural,8785 CR LL,Lamar,Prowers County,81052,38.129100,-102.600600,Parkview Medical Center,109.75061475948873
2083,CO,C0898003,80480001649,Compass Montessori Wheat Ridge Campus,1,No,Suburban,10399 West 44Th Avenue,Wheat Ridge,Jefferson County,80033,39.778307,-105.113784,St. Anthony Hospital,4.362611248120612
2084,CO,C0898004,80336001636,Odyssey Charter School,1,No,Urban,6550 East 21St Avenue,Denver,Denver County,80207,39.748066,-104.911443,University of Colorado Hospital,3.70678211997314
2085,CO,C0898006,80675001669,PRAIRIE CREEKS CHARTER SCHOOL,1,No,Rural,1983 Monroe Street,Strasburg,Arapahoe County,80136,39.736724,-104.321446,Parker Adventist Hospital,27.22358041432807
2086,CO,C0898007,80336001637,Wyatt Academy,1,No,Urban,3620 FRANKLIN STREET,Denver,Denver County,80205,39.767281,-104.967623,Denver Health,2.971402399154695
2087,CO,C0899001,80384001695,Guffey Community Charter School,1,No,Rural,1459 Main Street,Guffey,Park County,80820,38.751286,-105.521531,Penrose-St. Francis Health Services,38.4953628533783
2088,CO,C0899002,80453001781,James Irwin Charter High School,4,No,Urban,5525 ASTROZON BLVD.,Colorado Springs,El Paso County,80916,38.797280,-104.728431,UCHealth Memorial Hospital,4.818378845769287
2089,CO,C0899003,80480001922,Jefferson Charter Academy Senior High School,1,No,Urban,11251 Reed Way,Broomfield,Broomfield County,80020,39.900881,-105.075956,Good Samaritan Medical Center,4.852156522613259
2090,CO,C0899004,80372001586,LEGACY ACADEMY,1,No,Rural,1975 Legacy Circle,Elizabeth,Elbert County,80107,39.358132,-104.62656,Parker Adventist Hospital,15.252155029040413
2091,CO,C0899005,80531001626,Littleton Preparatory Charter School,1,No,Suburban,5301 S. BANNOCK ST.,Littleton,Arapahoe County,80120,39.619336,-104.991618,Swedish Medical Center,2.475742587532972
2092,CO,C0899006,80585001693,Paradox Valley Charter School,1,No,Rural,21501 6 Mile Road,Paradox,Montrose County,81429,38.371101,-108.969823,St. Mary's Hospital and Medical Center,54.33305444378868
2093,CO,C0899008,80309001692,Southwest Open School,1,No,Rural,401 North Dolores Road,Cortez,Montezuma County,81321,37.353751,-108.554874,St. Mary's Hospital and Medical Center,119.99854635193937
2094,CO,C0899009,80615001559,Swallows Charter Academy,1,No,Suburban,278 South McCulloch Boulevard,Pueblo West,Pueblo County,81007,38.323079,-104.74383,Parkview Medical Center,7.661537400593038
2095,CT,C0902001,90002801366,New Beginnings Family Academy,1,No,Urban,184 Garden St.,Bridgeport,Fairfield County,06605,41.169724,-73.198901,Bridgeport Hospital,2.1498474082259262
2096,CT,C0904001,90021401548,Elm City College Preparatory School,1,No,Urban,407 James Street,New Haven,New Haven County,06513,41.314045,-72.903392,Yale-New Haven Hospital,1.7973442045625114
2097,CT,C0906001,90003301449,Park City Prep Charter School,1,No,Urban,1550 State Street,Bridgeport,Fairfield County,06605,41.169739,-73.212437,St. Vincent's Medical Center,2.2440561204730893
2098,CT,C0906003,(blank),Amistad Academy Elementary,8,(blank),Urban,580 Dixwell Avenue,New Haven,NEW HAVEN,06511,41.328,-72.9364,Yale-New Haven Hospital,1.6296127981790665
2099,CT,C0907001,90021201528,ACHIEVEMENT FIRST HARTFORD ACADEMY,1,(blank),Urban,305 Greenfield Street,Hartford,Hartford County,06112,41.78398,-72.697247,Saint Francis Hospital and Medical Center,0.7066366807578259
2100,CT,C0907002,90020801493,Achievement First Bridgeport Academy,1,No,Urban,655 Stillman St.,Bridgeport,Fairfield County,06608,41.192608,-73.176172,Bridgeport Hospital,0.5646533792776645
2101,CT,C0907004,90020700907,Highville Charter School,1,No,Urban,1 Science Park,New Haven,New Haven County,06511,41.323127,-72.925974,Yale-New Haven Hospital,1.384906474108192
2102,CT,C0913001,90021501644,Brass City Charter School,1,No,Suburban,289 Willow St.,WATERBURY,New Haven County,06710,41.565639,-73.049471,Waterbury Hospital,0.7009980500397707
2103,CT,C0914001,90021701750,Booker T. Washington Academy,1,No,Urban,804 State Street,New Haven,New Haven County,06511,41.31246,-72.914954,Yale-New Haven Hospital,1.2053441451166695
2104,CT,C0914002,90021601683,Elm City Montessori School,1,No,Urban,495 Blake Street,New Haven,New Haven County,06515,41.328425,-72.959655,Yale-New Haven Hospital,2.0767762930916556
2105,CT,C0914003,90021901782,GREAT OAKS CHARTER SCHOOL,1,No,Urban,375 Howard Avenue,Bridgeport,Fairfield County,06605,41.167212,-73.208527,St. Vincent's Medical Center,2.3745261587304887
2106,CT,C0915001,90022101803,Capital Prep Harbor School,1,No,Urban,777 Main Street,Bridgeport,Fairfield County,06604,41.185399,-73.181208,Bridgeport Hospital,0.8071209181471265
2107,CT,C0915002,90022001807,Stamford Charter School For Excellence,1,No,Urban,1 Schuyler Ave.,Stamford,Fairfield County,06902,41.052960,-73.547341,Stamford Hospital,0.39434802577685446
2108,CT,C0918001,(blank),Achievement First Amistad High School,8,(blank),Urban,580 Dixwell Avenue,New Haven,NEW HAVEN,06511,41.328,-72.9364,Yale-New Haven Hospital,1.6296127981790665
2109,CT,C0997001,90001400807,Common Ground High School,1,No,Urban,358 Springside Ave.,New Haven,New Haven County,06515,41.337900,-72.959500,Yale-New Haven Hospital,2.6253990766746735
2110,CT,C0997002,90001800834,Explorations Charter School,1,No,Rural,71 Spencer St.,Winsted,Litchfield County,06098,41.929429,-73.076200,Saint Francis Hospital and Medical Center,22.186790855488812
2111,CT,C0997003,90001000775,Integrated Day Charter School,1,No,Urban,68 Thermos Ave.,Norwich,New London County,06360,41.511300,-72.077600,The William W. Backus Hospital,2.2844877117558453
2112,CT,C0997004,90001100797,Interdistrict School For The Arts And Communication,1,No,Urban,190 Governor Winthrop Blvd.,New London,New London County,06320,41.355800,-72.098400,The William W. Backus Hospital,12.960421634186789
2113,CT,C0997005,90000700747,Jumoke Academy,1,No,Urban,999 Asylum Ave. Suite 200,Hartford,Hartford County,06105,41.769841,-72.694020,Saint Francis Hospital and Medical Center,0.3804669490632565
2114,CT,C0997008,90000900774,Odyssey Community School,1,No,Suburban,579 Middle Tpke West,Manchester,Hartford County,06040,41.781700,-72.550700,Hartford Hospital,6.884106024430421
2115,CT,C0997009,90001600823,Side By Side Community School,1,No,Urban,10 Chestnut St.,Norwalk,Fairfield County,06854,41.095600,-73.420000,Norwalk Hospital,1.0790096184052567
2116,CT,C0997010,90001500809,THE BRIDGE ACADEMY,1,No,Urban,160 Pulaski Street,Bridgeport,Fairfield County,06608,41.183912,-73.184244,Bridgeport Hospital,0.9901506775128084
2117,CT,C0999002,(blank),Amistad Academy Middle,8,(blank),Urban,130 Edgewood Avenue,New Haven,New Haven County,06511,41.311542,-72.938491,Yale-New Haven Hospital,0.5147773810527561
2118,CT,C0999003,90002400981,Amistad Academy Middle,1,No,Urban,130 Edgewood Avenue,New Haven,New Haven County,06511,41.311542,-72.938491,Yale-New Haven Hospital,0.5147773810527561
2119,DC,C1104008,110001400391,Maya Angelou Public Charter School - Evans Lower,1,No,Urban,5600 East Capitol Street NE,Washington,District Of Columbia,20019,38.890299,-76.920638,University of Maryland Capital Region Health Prince George's Hospital Center,2.7882479567052916
2120,DC,C1104011,110004200273,D.C. Bilingual Public Charter School,1,No,Urban,33 Riggs Road NE,Washington,District Of Columbia,20011,38.955161,-77.007209,MedStar Washington Hospital Center,1.815756757075133
2121,DC,C1105003,110005500305,Bridges Public Charter School - Main Campus,1,No,Urban,100 Gallatin Street NE,Washington,District Of Columbia,20011,38.95287,-77.007481,MedStar Washington Hospital Center,1.6581569667777605
2122,DC,C1105012,110005400447,Appletree Early Learning - Southeast (Douglas Knoll Campus),1,No,Urban,2017 Savannah Terrace SE,Washington,District Of Columbia,20020,38.848622,-76.97456,Howard University Hospital,5.362693054628084
2123,DC,C1105020,110003100381,KIPP DC: Aim Academy Public Charter School II,1,No,Urban,2600 Douglass Road SE,Washington,District Of Columbia,20020,38.856181,-76.988929,George Washington University Hospital,4.555851149508995
2124,DC,C1105025,110005700431,Early Childhood Academy Public Charter School - Lower,1,No,Urban,885 BARNABY STREET SE,Washington,District Of Columbia,20032,38.831501,-76.991473,George Washington University Hospital,5.779171983064975
2125,DC,C1107009,(blank),Mary Mcleod Bethune - 16th st (Formerly 42nd Street),8,(blank),UNKNOWN,5413 16th Street NW,Washington,District Of Columbia,20011,38.955933,-77.035919,MedStar Washington Hospital Center,2.1588435466106826
2126,DC,C1109006,110003100421,KIPP DC: College Preparatory Public Charter School,1,No,Urban,1405 Brentwood Parkway NE,Washington,District Of Columbia,20002,38.909321,-76.994477,Howard University Hospital,1.5067555204745182
2127,DC,C1109007,110003100427,KIPP DC: Discover Academy Public Charter School,4,No,Urban,2600 Douglass Road SE,Washington,District Of Columbia,20020,38.856181,-76.988929,George Washington University Hospital,4.555851149508995
2128,DC,C1111001,(blank),Appletree Early Learning - Southeast (Douglas Knoll Campus),8,(blank),Urban,2017 Savannah Terr SE,Washington,District Of Columbia,20020,38.84863,-76.974831,Howard University Hospital,5.355510006518438
2129,DC,C1111003,(blank),Appletree Early Learning - Southeast (Parklands Campus),8,No,Urban,"2011 Savannah Street, SE",Washington,District Of Columbia,20020,38.84656,-76.97561,Howard University Hospital,5.46443718950753
2130,DC,C1111004,110003100452,KIPP DC: Heights Academy,4,No,Urban,2600 Douglass Road SE,Washington,District Of Columbia,20020,38.856181,-76.988929,George Washington University Hospital,4.555851149508995
2131,DC,C1111005,(blank),Briya PCS [Petworth/Georgia Avenue],8,(blank),Urban,3912 Georgia Ave. Nw,Washington,District Of Columbia,20011,38.939,-77.02486,MedStar Washington Hospital Center,0.8607804048743508
2132,DC,C1112006,110008500438,DC SCHOLARS PCS,1,(blank),Urban,5601 EAST CAPITOL STREET SE,Washington,District Of Columbia,20019,38.889408,-76.921014,University of Maryland Capital Region Health Prince George's Hospital Center,2.849777465498791
2133,DC,C1113008,110009000460,INGENUITY PREP PCS,1,(blank),Urban,4600 LIVINGSTON ROAD SE,Washington,District Of Columbia,20032,38.823755,-77.003023,George Washington University Hospital,5.938775047206475
2134,DC,C1114004,110003100488,KIPP DC: Quest Academy,4,No,Urban,5300 Blaine Street NE,Washington,District Of Columbia,20019,38.89181,-76.92588,University of Maryland Capital Region Health Prince George's Hospital Center,2.6970705740449983
2135,DC,C1114006,(blank),Academy Of Hope - Ward 5,8,(blank),Urban,601 Edgewood St. NE,Washington,District Of Columbia,20017,38.9238,-76.99776,MedStar Washington Hospital Center,0.9821576055654921
2136,DC,C1114009,110009700492,District Of Columbia International School,1,No,Urban,1400 Main Drive NW,Washington,District Of Columbia,20012,38.972736,-77.034222,MedStar Washington Hospital Center,3.169747900291931
2137,DC,C1114010,110009600491,Harmony DC PCS,1,No,Urban,62 T Street NE,Washington,District Of Columbia,20002,38.916004,-77.0067,Howard University Hospital,0.7462355143949326
2138,DC,C1114012,110003100489,KIPP DC: Arts & Technology Academy PCS,1,No,Urban,5300 Blaine Street NE,Washington,District Of Columbia,20019,38.89181,-76.92588,University of Maryland Capital Region Health Prince George's Hospital Center,2.6970705740449983
